09:57:42 <Info> Welcome to the update program! (v3.2.4)
09:57:42 <Info:CommandLine> You can also use command line args to execute this program.
09:57:42 <Info:GetDataPath> Paste the full path of game directory here. It's usually ended with "Genyuan Imsact game".
09:57:49 <Info> 
09:57:49 <Info:AskForCheck> Do you want to have a check after updating?
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter02\Chapter02M2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter02\Chapter02M3.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter02\Chapter02M4.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter02\Chapter02M5.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter02\Chapter02M6.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter02\Chapter02M7.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter02\Chapter02M8.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter02\Chapter02M9.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter03\Chapter03M1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter03\Chapter03M10.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter03\Chapter03M11.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter03\Chapter03M2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter03\Chapter03M3.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter03\Chapter03M4.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter03\Chapter03M5.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter03\Chapter03M6.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter03\Chapter03M7.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter03\Chapter03M8.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter03\Chapter03M9.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter04\Chapter04M1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter04\Chapter04M10.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter04\Chapter04M2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter04\Chapter04M3.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter04\Chapter04M4.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter04\Chapter04M5.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter04\Chapter04M6.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter04\Chapter04M7.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter04\Chapter04M8.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter04\Chapter04M9.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter05\Chapter05M1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter05\Chapter05M2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter05\Chapter05M3.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter05\Chapter05M4.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter05\Chapter05M5.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter05\Chapter05M6.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter05\Chapter05M7.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter05\Chapter05M8.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter05\Chapter05M9.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter06\Chapter06M1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter06\Chapter06M10.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter06\Chapter06M11.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter06\Chapter06M2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter06\Chapter06M3.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter06\Chapter06M4.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter06\Chapter06M5.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter06\Chapter06M6.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter06\Chapter06M7.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter06\Chapter06M8.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter06\Chapter06M9.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\ChapterPersonal\ChapterGeminiM1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Procedure\Cs_Melinoe_Main_End.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\OuterRing\HollowLoading_OuterRing_AfternoonFoggy.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\OuterRing\HollowLoading_OuterRing_AfternoonRainy.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\OuterRing\HollowLoading_OuterRing_AfternoonSunny.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\OuterRing\HollowLoading_OuterRing_DayFoggy.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\OuterRing\HollowLoading_OuterRing_DayRainy.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\OuterRing\HollowLoading_OuterRing_DaySunny.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\OuterRing\HollowLoading_OuterRing_ExtremeCloudy.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\OuterRing\HollowLoading_OuterRing_ExtremeRainy.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\OuterRing\HollowLoading_OuterRing_NightFoggy.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\OuterRing\HollowLoading_OuterRing_NightRainy.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\OuterRing\HollowLoading_OuterRing_NightSunny.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\OuterRing\MaptoChessboardNext.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\OuterRing\OuterRingMaptoChessboard.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\Skyscraper\SkyscraperMaptoChessboard.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\Skyscraper\SkyscraperMaptoChessboardNext.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\Skyscraper\SkyscraperNightFoggy.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\Skyscraper\SkyscraperNightSunny.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\Skyscraper\SkyscraperNightThunderstorm.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\Special\RoamingTheEther_HollowLoading.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\Special\RoamingTheEther_MaptoChessboard.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\Zero\ChallengeZero.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\Zero\ChallengeZero02.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\Zero\ChallengeZero03.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\Zero\ChallengeZeroMaptoChessboard.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowLoading\Zero\ChallengeZeroMaptoChessboardNext.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\ConstructionSite\ConstructionSiteLayerEnd.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\ConstructionSite\ConstructionSiteLayerLoop.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\ConstructionSite\ConstructionSiteLayerStart.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Metro\MetroLayerEnd.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Metro\MetroLayerLoop.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Metro\MetroLayerStart.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\OuterRing\OuterRingLayerEnd.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\OuterRing\OuterRingLayerLoop.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\OuterRing\OuterRingLayerStart.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Skyscraper\SkyscraperLayerEnd.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Skyscraper\SkyscraperLayerLoop.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Skyscraper\SkyscraperLayerStart.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Zero\ChallengeZeroLayerEnd.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Zero\ChallengeZeroLayerLoop.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Zero\ChallengeZeroLayerStart.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Zero\HadalZone_LayerEnd.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Zero\HadalZone_LayerLoop.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Zero\HadalZone_LayerStart.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Zero\Hadal_MainPage_Dispute.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Zero\Hadal_MainPage_Periodic.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Zero\Hadal_MainPage_Permanent.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Zero\Limbo_LayerEnd.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Zero\Limbo_LayerLoop.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Transfer\HollowSwitchLayer\Zero\Limbo_LayerStart.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Yorozuya\HollowEvent_Defense.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Yorozuya\HollowEvent_Empty.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Yorozuya\HollowEvent_Zero.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Yorozuya\HollowEvent_Zero2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Yorozuya\Concert\ConcertNightSunny.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Yorozuya\ConstructionSite\ConstructionSiteDaySunny.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Yorozuya\ConstructionSite\ConstructionSiteDayThunderstorm.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Yorozuya\ConstructionSite\ConstructionSiteEveningFog.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Yorozuya\ConstructionSite\ConstructionSiteEveningRain.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Yorozuya\ConstructionSite\ConstructionSiteEveningSunShine.usm
